file,template,cluster_id,how,direction,shift_z,total,inliers,inlier_ratio,rmse_inliers,rmse_all,max_z_diff,corr_xy,corr_xy_upper,corr_yz,max_corr,icp_rmse,icp_fitness,side_a,side_b,not_same_side,time,distance
ObenundSeite,0,1,ICP to_plane,src=tem,0,387,386.0,0.9974160206718347,0.0037699996934692846,0.003806044502060017,0.006429933660649735,0.16021997988919842,0.22789637979882077,0.054821837521904074,0.22789637979882077,0.011839043623773894,0.2603947368421053,,,,0.05305147171020508,0.00395215455225917
ObenundSeite,0,1,ICP to_point,src=pcl,0,392,392.0,1.0,0.0036877664818461826,0.0036877664818461826,0.0074868793602707664,0.05653390672110894,0.058051898453803034,0.0791282810243354,0.0791282810243354,0.004640559012359428,0.5329032258064517,,,,0.005166530609130859,
ObenundSeite,0,1,ICP to_plane,src=pcl,0,387,387.0,1.0,0.0036622546663079084,0.0036622546663079084,0.007510884157816081,0.05650421965511895,0.09252479424693119,0.06776172006391504,0.09285029004703563,0.00456202124338404,0.5290322580645161,,,,0.01764535903930664,
ObenundSeite,0,1,ICP to_point,src=tem,0.03,390,386.0,0.9897435897435898,0.004218867793300996,0.004330135653131152,0.004237118070348461,0.0794680063812556,0.10984324627596113,0.0991951587836897,0.1463366406325459,0.011921677767267776,0.2648684210526316,,,,0.03860664367675781,0.0012437889443726539
ObenundSeite,0,1,ICP to_plane,src=tem,0.03,388,387.0,0.9974226804123711,0.00378391166315915,0.003816062577812441,0.0066284739302724036,0.11668608101796525,0.1716384598816416,0.065952587815073,0.1716384598816416,0.011860301280747564,0.2615789473684211,,,,0.045166969299316406,0.006902576536965913
ObenundSeite,0,1,ICP to_point,src=pcl,0.03,392,392.0,1.0,0.003690610906481678,0.003690610906481678,0.00766376629917913,0.03424613264797993,0.04521669602546609,0.09209586694885298,0.09209586694885298,0.004806790607346679,0.5277419354838709,,,,0.14405059814453125,
ObenundSeite,0,1,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.13820640089205052,0.24684084222959987,0.19335695007495643,0.24684084222959987,0.0,0.0,,,,0.019014835357666016,
ObenundSeite,1,1,ICP to_point,src=tem,0,386,382.0,0.9896373056994818,0.00440498547245964,0.004517431655248973,0.0038652822445258105,0.02937317406364557,0.043029000862927956,0.09890781762731968,0.09890781762731968,0.011820140140523981,0.3810799670239077,,,,0.06673073768615723,0.0014862494995878741
ObenundSeite,1,1,ICP to_plane,src=tem,0,385,384.0,0.9974025974025974,0.003916068766549367,0.0039534779317636345,0.006033279652147592,0.18641501410659214,0.25256612587471805,0.08147312882882624,0.26591944205679746,0.011745837386036843,0.3734542456718879,,,,0.0400700569152832,0.0026389759633630287
ObenundSeite,1,1,ICP to_point,src=pcl,0,389,389.0,1.0,0.003647518674735655,0.003647518674735655,0.007339351489503894,0.047692952561992914,0.05029960156269901,0.03772449842239591,0.07607374695767781,0.0045110201281328595,0.5380645161290323,,,,0.011637687683105469,
ObenundSeite,1,1,ICP to_plane,src=pcl,0,382,382.0,1.0,0.003801617415733349,0.003801617415733349,0.008029631666456935,0.00812243137098152,0.016822014345363775,0.0002528127165067471,0.1241390617699799,0.005482999645955928,0.5329032258064517,,,,0.0491642951965332,
ObenundSeite,1,1,ICP to_point,src=tem,0.03,386,382.0,0.9896373056994818,0.004406264789282476,0.004519092883536414,0.0038366775835945235,0.02812435967868936,0.04135643504946595,0.09680371698084221,0.09680371698084221,0.011817699505209054,0.3810112668315471,,,,0.10692620277404785,0.0015296368613104752
ObenundSeite,1,1,ICP to_plane,src=tem,0.03,386,385.0,0.9974093264248705,0.003909387861492836,0.0039412385976947,0.005855970589676039,0.1414708037983202,0.1966259546421017,0.07162648871848558,0.19720011295302167,0.011738196456208917,0.3747595493267381,,,,0.09891200065612793,0.005620590579780475
ObenundSeite,1,1,ICP to_point,src=pcl,0.03,390,390.0,1.0,0.0036597710839014696,0.0036597710839014696,0.007412167857032258,0.0013058063457873983,0.015612679027301866,0.05429970315759195,0.05429970315759195,0.0047022706224630305,0.5367741935483871,,,,0.01661539077758789,
ObenundSeite,1,1,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.12945423835557227,0.25067360030891717,0.2047002235305061,0.25067360030891717,0.0,0.0,,,,0.04206371307373047,
ObenundSeite,2,1,ICP to_point,src=tem,0,390,371.0,0.9512820512820512,0.005378080866262301,0.0057633371936534,0.0019956547326496,0.09161184783918716,0.12970378865829574,0.08255013751163913,0.13834653085950815,0.01174708383042622,0.5785527462946818,,,,0.05967426300048828,0.005872568656863313
ObenundSeite,2,1,ICP to_plane,src=tem,0,386,375.0,0.9715025906735751,0.005091405832456308,0.00535882423661208,0.0008727533709099802,0.012400011901018441,0.002840853762302866,0.10775869477177805,0.2756199045212078,0.011776087271477756,0.5700959023539669,,,,0.06936049461364746,0.037163480129814665
ObenundSeite,2,1,ICP to_point,src=pcl,0,391,390.0,0.9974424552429667,0.003907722823436501,0.003937617833491876,0.005988174634259121,0.06262843190227889,0.08015568460451689,0.10002335246627053,0.10002335246627053,0.0038792470526831627,0.5367741935483871,,,,0.011209487915039062,
ObenundSeite,2,1,ICP to_plane,src=pcl,0,383,381.0,0.9947780678851175,0.003889465244718283,0.003947465726626374,0.006045280501420885,0.004459808478440864,0.009651778870431867,0.10047163641295383,0.10047163641295383,0.004363294062298176,0.5238709677419355,,,,0.04009890556335449,
ObenundSeite,2,1,ICP to_point,src=tem,0.03,390,372.0,0.9538461538461539,0.005387574495408416,0.005755866852430542,0.0020045114990510093,0.08794400720534401,0.1191073920366119,0.0837387335290292,0.13331718827746258,0.011728471958291856,0.5777244986922406,,,,0.07600164413452148,0.00603300792349128
ObenundSeite,2,1,ICP to_plane,src=tem,0.03,385,377.0,0.9792207792207792,0.0051382540461882955,0.005335330534141063,0.0022786022880341983,0.1390456777396557,0.1567635609348404,0.003932490480414885,0.21882812163731544,0.01177222380989866,0.5670880557977332,,,,0.06255722045898438,0.03276450090905604
ObenundSeite,2,1,ICP to_point,src=pcl,0.03,391,390.0,0.9974424552429667,0.003904281989989815,0.003933689862072709,0.0060889192832319725,0.025343319688497835,0.037829775181980115,0.11469703211960955,0.11469703211960955,0.0040835854280949725,0.5367741935483871,,,,0.010068893432617188,
ObenundSeite,2,1,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.1337547237427544,0.20143364156072488,0.08812213437854949,0.20143364156072488,0.0,0.0,,,,0.03679394721984863,
ObenNull1,,2,My,None,0,387,377.0,0.9741602067183462,0.00454052787650021,0.004828654840441925,0.00635140899253803,0.0,0.11749275299595266,9.947602798387625e-18,0.11749275299595266,,,0,0,0,0.00035452842712402344,
ObenNull1,0,2,ICP to_point,src=tem,0,390,376.0,0.9641025641025641,0.0042005090891189395,0.004617221036577668,0.005293381626789828,0.008717362757952221,0.09098031739279491,0.03458801214259874,0.09098031739279491,0.012305546861523853,0.2788815789473684,,,,0.01668071746826172,0.0014031959151124074
ObenNull1,0,2,ICP to_plane,src=tem,0,370,364.0,0.9837837837837838,0.004223459525635134,0.004413656047269339,0.0077175697353699495,0.08290536501435118,0.005895827329513729,0.04320820023636176,0.08290536501435118,0.012291733083185655,0.2741447368421053,,,,0.0599672794342041,0.0191633141755261
ObenNull1,0,2,ICP to_point,src=pcl,0,391,180.0,0.46035805626598464,0.0052227629766906595,0.021064571001474262,0.008500176804652305,0.9567002564145471,0.9771064961807429,0.05792435614769821,0.9771064961807429,0.009382430783673878,0.34554973821989526,,,,0.0076329708099365234,
ObenNull1,0,2,ICP to_plane,src=pcl,0,371,365.0,0.9838274932614556,0.004197508827623713,0.004385688649970052,0.009503698051255024,0.07349242533993122,0.0074319266549094515,0.08292113234487372,0.08292113234487372,0.005372038883080953,0.5078534031413613,,,,0.022374391555786133,
ObenNull1,0,2,ICP to_point,src=tem,0.03,390,377.0,0.9666666666666667,0.004243545550942361,0.0046385890123978426,0.005187649460923739,0.018313774481795532,0.07020314251436803,0.01802664251361519,0.07837600814479222,0.012364459744844654,0.2805263157894737,,,,0.04229593276977539,0.0014999180966167526
ObenNull1,0,2,ICP to_plane,src=tem,0.03,371,365.0,0.9838274932614556,0.004219253683997217,0.004409298284717098,0.0077844058806106065,0.09012109402992394,0.03029331542576543,0.03723792697682216,0.09012109402992394,0.012266243220021051,0.2731578947368421,,,,0.050121307373046875,0.019844344438611616
ObenNull1,0,2,ICP to_point,src=pcl,0.03,393,216.0,0.549618320610687,0.005360923966450274,0.019425092404247307,0.008437752262467485,0.9544270567349062,0.9744885415673137,0.14661574090239082,0.9744885415673137,0.008774793019017813,0.40706806282722513,,,,0.011952638626098633,
ObenNull1,0,2,ICP to_plane,src=pcl,0.03,369,361.0,0.978319783197832,0.004130250876154035,0.004390053985959994,0.00954586049672564,0.15805839500056687,0.13551303689517488,0.07345269229222041,0.15805839500056687,0.0051986224946603855,0.5170157068062827,,,,0.01998281478881836,
ObenNull1,1,2,ICP to_point,src=tem,0,390,377.0,0.9666666666666667,0.004396823272963536,0.00480584167598135,0.004763919026543464,0.0637406647420554,0.012356582980228044,0.028062283561646317,0.0637406647420554,0.012256282109745742,0.40715169002473206,,,,0.06359148025512695,0.0020028412757575583
ObenNull1,1,2,ICP to_plane,src=tem,0,371,363.0,0.9784366576819407,0.004118012144033544,0.004379598256131049,0.007223331895203161,0.0701368193517066,0.005241155079609867,0.012954095618196814,0.0701368193517066,0.012154326308665224,0.39420170376477054,,,,0.09247231483459473,0.012060348434689405
ObenNull1,1,2,ICP to_point,src=pcl,0,392,215.0,0.548469387755102,0.005286348178990176,0.018950894683047653,0.007763179923929817,0.953469289773453,0.9703061811227295,0.30226710191901535,0.9703061811227295,0.009054250602354407,0.4162303664921466,,,,0.012221813201904297,
ObenNull1,1,2,ICP to_plane,src=pcl,0,365,359.0,0.9835616438356164,0.004162980271628258,0.004360483815314879,0.009029110127562752,0.07903734161524771,0.03925421259366316,0.14731397650285244,0.14731397650285244,0.00508283727981113,0.506544502617801,,,,0.05352425575256348,
ObenNull1,1,2,ICP to_point,src=tem,0.03,388,376.0,0.9690721649484536,0.004492708198801459,0.004878352267058101,0.0047987898965034664,0.0889258582294534,0.02403380718707939,0.026431224983063894,0.0889258582294534,0.012276779037964343,0.4084569936795823,,,,0.06806325912475586,0.0012135865957413532
ObenNull1,1,2,ICP to_plane,src=tem,0.03,371,363.0,0.9784366576819407,0.0041253365613116945,0.004386923008531947,0.00720082336697405,0.06462705543574729,0.014273088953464743,0.00918615634757708,0.06462705543574729,0.012151705411687341,0.3938925528991481,,,,0.07274985313415527,0.012589589929916236
ObenNull1,1,2,ICP to_point,src=pcl,0.03,393,217.0,0.5521628498727735,0.005481428251870119,0.01928463020706674,0.007728196287431377,0.9540442941719715,0.9740295205970803,0.2196864677758652,0.9740295205970803,0.008674995193558861,0.40706806282722513,,,,0.012156009674072266,
ObenNull1,1,2,ICP to_plane,src=pcl,0.03,375,299.0,0.7973333333333333,0.005050845368394353,0.008844329579543958,0.008514154602474719,0.10796180330757384,0.0666118674958218,0.14570769852512852,0.14570769852512852,0.0075685691875254325,0.49214659685863876,,,,0.1490166187286377,
ObenNull1,2,2,ICP to_point,src=tem,0,391,368.0,0.9411764705882353,0.00548896000181287,0.006055986552867279,0.0028050877850304724,0.005278609703533134,0.10853443729180492,0.021665929023155357,0.10853443729180492,0.012079218970351663,0.6115082824760244,,,,0.05182385444641113,0.0052355170874449795
ObenNull1,2,2,ICP to_plane,src=tem,0,384,366.0,0.953125,0.004700147110504928,0.005229154617260248,0.004392971227436902,0.06907624233120953,0.20548287561358602,0.04730018682097837,0.20548287561358602,0.011928122293388677,0.6005231037489102,,,,0.05326342582702637,0.016209049611789993
ObenNull1,2,2,ICP to_point,src=pcl,0,393,201.0,0.5114503816793893,0.00577547303698867,0.019175955116226738,0.0035999060272140677,0.9534785033647888,0.9607555495294108,0.45405639411445403,0.9614239578615484,0.009675643550466921,0.40575916230366493,,,,0.01184391975402832,
ObenNull1,2,2,ICP to_plane,src=pcl,0,368,359.0,0.9755434782608695,0.0042673749945184355,0.004558706669353529,0.008046670655640912,0.06904579314073347,0.025189085033201546,0.1624819410820234,0.1624819410820234,0.004982561718133172,0.5143979057591623,,,,0.03752493858337402,
ObenNull1,2,2,ICP to_point,src=tem,0.03,391,368.0,0.9411764705882353,0.005489895677958405,0.0060568714084624255,0.0027948021485702523,0.006051003859315808,0.10962399948405308,0.023986100453752497,0.10962399948405308,0.012073428841515856,0.6112031386224934,,,,0.05690717697143555,0.005282499044186057
ObenNull1,2,2,ICP to_plane,src=tem,0.03,383,366.0,0.9556135770234987,0.0047007507068637785,0.005207730034892554,0.004386432309162507,0.0852844637704039,0.21988496096051122,0.06072334042193476,0.21988496096051122,0.011918614802900525,0.6006102877070619,,,,0.051789283752441406,0.013445178056120093
ObenNull1,2,2,ICP to_point,src=pcl,0.03,391,216.0,0.5524296675191815,0.0057526092321845326,0.01965721943273177,0.0038530623000109926,0.9557062928060392,0.95153261169112,0.6003228565862042,0.9557062928060392,0.010136405561616386,0.3900523560209424,,,,0.011272668838500977,
ObenNull1,2,2,ICP to_plane,src=pcl,0.03,372,275.0,0.739247311827957,0.00453207637183031,0.010885367866840105,0.007811225317650196,0.13440189642842118,0.11731749227687843,0.26117091316564245,0.26117091316564245,0.009102985189375584,0.4620418848167539,,,,0.03966927528381348,
PunkteSeite,,3,My,None,0,478,463.0,0.9686192468619247,0.003874730670718075,0.0043355910812484,0.001643932269057291,9.592768761069314e-16,0.010503705243897253,1.5573106727031373e-17,0.010503705243897253,,,-0.8279569892473119,-0.7222222222222222,0,0.0006742477416992188,
PunkteSeite,0,3,ICP to_point,src=tem,0,480,456.0,0.95,0.005817678834360314,0.0062439329982682664,0.0006005875963751989,0.008485742015824117,0.00329413494273658,0.0018072774157788835,0.008923319431113833,0.013118551953806543,0.5024342105263158,,,,0.053693532943725586,0.006611225630296086
PunkteSeite,0,3,ICP to_plane,src=tem,0,473,184.0,0.3890063424947146,0.003997474006414484,0.03145818304522187,0.04914054720294924,0.14170469728675888,0.1324043064494011,0.0655713169430192,0.14251330467984658,0.012678418720914249,0.2018421052631579,,,,0.06315135955810547,0.19521861957929817
PunkteSeite,0,3,ICP to_point,src=pcl,0,482,472.0,0.979253112033195,0.0038725546721047653,0.004209079235479598,0.004571957942810942,0.0009869644503582077,0.011423514541039612,0.011039949358328919,0.017969091021403864,0.005227357629652495,0.5421558164354322,,,,0.008771181106567383,
PunkteSeite,0,3,ICP to_plane,src=pcl,0,473,463.0,0.9788583509513742,0.0038072711705063205,0.004160223042574573,0.005394996990319673,0.06323357771244469,0.06456871756562353,0.007167292559337609,0.06512134344593917,0.005372916410231396,0.535752401280683,,,,0.01792740821838379,
PunkteSeite,0,3,ICP to_point,src=tem,0.03,483,457.0,0.9461697722567288,0.005802623355789806,0.006257255777625499,0.00037347843132027464,0.002825716243365396,0.012965364931920232,0.004206071789169229,0.012965364931920232,0.013087494922753474,0.5013157894736842,,,,0.03442215919494629,0.007079573904194958
PunkteSeite,0,3,ICP to_plane,src=tem,0.03,475,463.0,0.9747368421052631,0.005417559161835116,0.00571522097100797,0.0055547389651475,0.02781257584661352,0.013151876161872855,0.011649309432321066,0.02781257584661352,0.012876206297664778,0.4723684210526316,,,,0.050977230072021484,0.045691737945536444
PunkteSeite,0,3,ICP to_point,src=pcl,0.03,482,472.0,0.979253112033195,0.0038590933490597417,0.004206492946961973,0.004579926585019066,0.020018552084354074,0.027678642240888375,0.01079462391235312,0.02831678546288036,0.005183386842601059,0.5421558164354322,,,,0.008114099502563477,
PunkteSeite,0,3,ICP to_plane,src=pcl,0.03,473,463.0,0.9788583509513742,0.0037810165675888257,0.004145387961462651,0.005478167166128728,0.0597741575793968,0.06162455354907246,0.009422253146961896,0.061706072999834084,0.005294338451477982,0.5368196371398078,,,,0.02241969108581543,
PunkteSeite,1,3,ICP to_point,src=tem,0,481,467.0,0.9708939708939709,0.005166596538753097,0.005462842470375913,0.0021459026193609565,0.0109057772966223,0.0007554003769952724,0.016103068254055403,0.016103068254055403,0.01282091310696793,0.5360676009892827,,,,0.06945252418518066,0.005407428713631862
PunkteSeite,1,3,ICP to_plane,src=tem,0,473,184.0,0.3890063424947146,0.0040320518668485435,0.030633035003864762,0.047960795280563955,0.14120166203281048,0.13203792600073508,0.07285434263348467,0.14204821750097832,0.012600481882810832,0.2832508931025007,,,,0.07269430160522461,0.1935731040394089
PunkteSeite,1,3,ICP to_point,src=pcl,0,479,469.0,0.9791231732776617,0.0038630364069800636,0.00418414846861419,0.005153717302376182,0.04171682567115503,0.02505343086718711,0.013721787772497843,0.04171682567115503,0.0051638439671999195,0.5453575240128068,,,,0.01044774055480957,
PunkteSeite,1,3,ICP to_plane,src=pcl,0,473,463.0,0.9788583509513742,0.0036350519930721556,0.004020980278526467,0.004980287287458113,0.07220959301382036,0.07219553763877029,0.002875103699955308,0.07398410676170068,0.004948779383554822,0.5346851654215582,,,,0.05180668830871582,
PunkteSeite,1,3,ICP to_point,src=tem,0.03,480,466.0,0.9708333333333333,0.005146038355556288,0.005444589260158474,0.0021672855385194423,0.012288462080888617,0.0019304399580587295,0.01534486851352617,0.01534486851352617,0.012814212835502313,0.5355179994503985,,,,0.06273651123046875,0.005166114167079077
PunkteSeite,1,3,ICP to_plane,src=tem,0.03,477,466.0,0.9769392033542977,0.004958568568990727,0.005217797628841699,0.005146100113613272,0.04332739342168225,0.02642814763122061,0.010308397344594974,0.04332739342168225,0.012622603636302873,0.5109576806815059,,,,0.0758059024810791,0.05017901703147419
PunkteSeite,1,3,ICP to_point,src=pcl,0.03,478,468.0,0.9790794979079498,0.0038597167204704234,0.004177691804547443,0.005107838772116305,0.03356368144852564,0.01811096576639217,0.007202768779785332,0.03356368144852564,0.005093613927066103,0.544290288153682,,,,0.00997018814086914,
PunkteSeite,1,3,ICP to_plane,src=pcl,0.03,487,475.0,0.9753593429158111,0.0037665537805466253,0.004182116769983942,0.005213508474304386,0.0426209764210747,0.04487531930559327,0.01683830364517553,0.04487531930559327,0.0049342418542852534,0.5528281750266809,,,,0.048116445541381836,
PunkteSeite,2,3,ICP to_point,src=tem,0,474,205.0,0.43248945147679324,0.004937954912486123,0.025566109928967233,0.038846110157542524,0.027902311671934275,0.029288004847290532,0.059600645491665716,0.059600645491665716,0.012535040957344513,0.45588491717523977,,,,0.16343426704406738,0.05603847492274418
PunkteSeite,2,3,ICP to_plane,src=tem,0,477,191.0,0.40041928721174,0.004714379502317406,0.020854006367449357,0.000709923102999388,0.24469459058950158,0.2137982361593908,0.0730138632051592,0.24469459058950158,0.013125975645357075,0.4131647776809067,,,,0.07550740242004395,0.04491875445420349
PunkteSeite,2,3,ICP to_point,src=pcl,0,478,468.0,0.9790794979079498,0.004273796464471135,0.004547572390708597,0.0031402492893843476,0.09034288760670568,0.06580209974839067,0.02642624995425118,0.09034288760670568,0.007263944264869786,0.535752401280683,,,,0.009644269943237305,
PunkteSeite,2,3,ICP to_plane,src=pcl,0,476,461.0,0.9684873949579832,0.004066288477007539,0.004482873243990387,0.0011893362052791678,0.07820904025605704,0.07407899275282064,0.03771933102040265,0.07982094708931049,0.006982546861586322,0.535752401280683,,,,0.04366326332092285,
PunkteSeite,2,3,ICP to_point,src=tem,0.03,483,471.0,0.9751552795031055,0.004667385514622788,0.004942091618341665,0.002217021332042976,0.021237288526001204,0.007547738900132281,0.004539274137390098,0.021237288526001204,0.012283177449103597,0.5926765475152572,,,,0.05391716957092285,0.007224926472207509
PunkteSeite,2,3,ICP to_plane,src=tem,0.03,474,459.0,0.9683544303797469,0.004067961301270703,0.004502080297547196,0.004701143264365229,0.18316358915202355,0.14843935937338207,0.012276253117998157,0.18316358915202355,0.012304793388764359,0.5708369659982563,,,,0.08623385429382324,0.07741882883536019
PunkteSeite,2,3,ICP to_point,src=pcl,0.03,484,471.0,0.9731404958677686,0.0042302750423039714,0.0045912088861840075,0.0020883520016514723,0.008879479319929079,0.0038866297955174396,0.03219819283029152,0.0386819092300818,0.006984847643519734,0.5346851654215582,,,,0.01486515998840332,
PunkteSeite,2,3,ICP to_plane,src=pcl,0.03,485,472.0,0.9731958762886598,0.00416722658153509,0.004527029812637446,0.002973696292681252,0.08235734265661673,0.07747471154358221,0.05764698794303903,0.08384741209858114,0.007031994945504078,0.544290288153682,,,,0.13339853286743164,
VieleLückeMitte,,4,My,None,0,265,199.0,0.7509433962264151,0.005489729933664503,0.009465009898825615,0.0012565702439553128,5.36504546842378e-15,0.03958994894464454,6.834050347626202e-17,0.056037414503080744,,,0.6963350785340314,0.4915254237288136,0,0.0005595684051513672,
VieleLückeMitte,0,4,ICP to_point,src=tem,0,261,146.0,0.5593869731800766,0.00565651163745594,0.01687664556933631,0.05005735371538031,0.4249846652002834,0.54477541338524,0.02940541657931513,0.54477541338524,0.012492401372320832,0.2125657894736842,,,,0.03249526023864746,0.05679479896833258
VieleLückeMitte,0,4,ICP to_plane,src=tem,0,313,167.0,0.5335463258785943,0.005367710667344506,0.016646979820136038,0.008573480019365948,0.24280911873919359,0.24451122471238576,0.12176963158018995,0.3324297070519239,0.012780249602965343,0.26230263157894734,,,,0.04315185546875,0.26018343764879825
VieleLückeMitte,0,4,ICP to_point,src=pcl,0,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.0035037994384765625,
VieleLückeMitte,0,4,ICP to_plane,src=pcl,0,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.015256404876708984,
VieleLückeMitte,0,4,ICP to_point,src=tem,0.03,260,204.0,0.7846153846153846,0.005859586793526798,0.008650700764549477,0.010073740552824284,0.41023013608993525,0.5722278907020735,0.12244185655178275,0.5722278907020735,0.01312969578046118,0.3728947368421053,,,,0.03508639335632324,0.013505337675143732
VieleLückeMitte,0,4,ICP to_plane,src=tem,0.03,291,163.0,0.5601374570446735,0.005664772664602017,0.12717775218727584,0.07202220853837657,0.06285420300879704,0.28632909596136025,0.17976550518592843,0.28632909596136025,0.012218058673723251,0.24736842105263157,,,,0.035709381103515625,0.19351718541186813
VieleLückeMitte,0,4,ICP to_point,src=pcl,0.03,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.0023763179779052734,
VieleLückeMitte,0,4,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.020874738693237305,
VieleLückeMitte,1,4,ICP to_point,src=tem,0,260,139.0,0.5346153846153846,0.005427763801824938,0.017802431838192186,0.05138184837869181,0.42026607813194833,0.5302784438830398,0.0513862679744919,0.5302784438830398,0.01220786835553317,0.2904644133003572,,,,0.06051301956176758,0.0582865731512765
VieleLückeMitte,1,4,ICP to_plane,src=tem,0,307,171.0,0.5570032573289903,0.005433021353337902,0.016234973666744573,0.008182473323567585,0.1687853348097951,0.17067501845287522,0.03551071153567337,0.24552036444444578,0.012449600686502903,0.3482756251717505,,,,0.06382107734680176,0.2710043113001365
VieleLückeMitte,1,4,ICP to_point,src=pcl,0,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.008188009262084961,
VieleLückeMitte,1,4,ICP to_plane,src=pcl,0,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.04256248474121094,
VieleLückeMitte,1,4,ICP to_point,src=tem,0.03,261,202.0,0.7739463601532567,0.005760565816785339,0.009117608738076426,0.001959742032958539,0.523493232625681,0.6707583403744088,0.11421535376132885,0.6707583403744088,0.013056114925374411,0.34212695795548226,,,,0.06363344192504883,0.008870461756235683
VieleLückeMitte,1,4,ICP to_plane,src=tem,0.03,280,186.0,0.6642857142857143,0.005607914687465577,0.011511516578423964,0.02239226207972611,0.14134645746173988,0.07019248889494507,0.23237280290975196,0.3103963998389127,0.013187412828285859,0.3213794998625996,,,,0.05818319320678711,0.1128934013980314
VieleLückeMitte,1,4,ICP to_point,src=pcl,0.03,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.008522987365722656,
VieleLückeMitte,1,4,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.04021811485290527,
VieleLückeMitte,2,4,ICP to_point,src=tem,0,260,148.0,0.5692307692307692,0.005942848748164817,0.01692340455721786,0.047341266270095106,0.44983747286290804,0.4546205869686203,0.22409257915814,0.5555525573913311,0.011976610038784892,0.4241935483870968,,,,0.04948687553405762,0.056162944166833415
VieleLückeMitte,2,4,ICP to_plane,src=tem,0,315,174.0,0.5523809523809524,0.005565326411589973,0.015120271360823974,0.005850088850970381,0.00472299635803137,0.04710637804255643,0.019494728555195788,0.07756044360627688,0.012097384405760697,0.5380122057541412,,,,0.05632281303405762,0.24719011939614527
VieleLückeMitte,2,4,ICP to_point,src=pcl,0,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.006974697113037109,
VieleLückeMitte,2,4,ICP to_plane,src=pcl,0,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.03967714309692383,
VieleLückeMitte,2,4,ICP to_point,src=tem,0.03,263,138.0,0.5247148288973384,0.005999505096839477,0.014924101766318237,0.00915452133507702,0.5702930447247629,0.6294498237566507,0.17094901238962126,0.6725172090191249,0.012457958644892839,0.46599825632083697,,,,0.054621219635009766,0.04452053978794325
VieleLückeMitte,2,4,ICP to_plane,src=tem,0.03,305,89.0,0.29180327868852457,0.005519408284581743,0.5331557129363369,0.7096972272580832,0.16611345430158891,0.11882189614247024,0.2083154497887966,0.28633000114156004,0.012332685582012622,0.3048823016564952,,,,0.06033587455749512,0.47722295446535284
VieleLückeMitte,2,4,ICP to_point,src=pcl,0.03,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.007373809814453125,
VieleLückeMitte,2,4,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.9949991543627396,0.9970909552187562,0.450761718169599,0.9970909552187562,0.0,0.0,,,,0.03490495681762695,
VieleGleiseEherTop,,5,My,None,0,1098,1029.0,0.9371584699453552,0.004915913083820593,0.005682998815398311,0.007352285128351368,1.146683904895399e-16,0.00038536206141107554,2.923094281266397e-17,0.029742383813528114,,,0,0,0,0.0004630088806152344,
VieleGleiseEherTop,0,5,ICP to_point,src=tem,0,1097,984.0,0.8969917958067457,0.005341359572044979,0.006361849635545416,0.006507144019099905,0.011309720874908707,0.02088567346993347,0.04883689965077211,0.04883689965077211,0.010330236031202944,0.44026315789473686,,,,0.03627896308898926,0.0026215170730773613
VieleGleiseEherTop,0,5,ICP to_plane,src=tem,0,1096,1033.0,0.9425182481751825,0.005351460703967304,0.005917842152065019,0.008852984001774492,0.087501802584601,0.10830860430646198,0.07099738680816613,0.10830860430646198,0.010031580073258942,0.4174342105263158,,,,0.06493830680847168,0.01336784847142407
VieleGleiseEherTop,0,5,ICP to_point,src=pcl,0,0,0,0,0,0,0,0.984130199762,0.9912430680610886,0.11620339815882474,0.9912430680610886,0.0,0.0,,,,0.003580808639526367,
VieleGleiseEherTop,0,5,ICP to_plane,src=pcl,0,0,0,0,0,0,0,0.984130199762,0.9912430680610886,0.11620339815882474,0.9912430680610886,0.0,0.0,,,,0.015792369842529297,
