file,template,cluster_id,how,direction,shift_z,total,inliers,inlier_ratio,rmse_inliers,rmse_all,max_z_diff,corr_xy,corr_xy_upper,corr_yz,max_corr,icp_rmse,icp_fitness,side_a,side_b,not_same_side,time,distance
ObenNull,1,13,ICP to_plane,src=tem,0,555,543.0,0.9783783783783784,0.004252241917214986,0.004581908986598861,0.008961469032730079,0.1586627983567664,0.12105640679254656,0.012696138162289216,0.21008651834869999,0.011825541048585197,0.5095836768342952,,,,0.15149664878845215,0.004379410672518789
ObenNull,1,13,ICP to_point,src=pcl,0,561,551.0,0.982174688057041,0.0040736425150138195,0.004355034937359167,0.011190653124570696,0.013294241359584461,0.008583099468429277,0.04299275009359157,0.04299275009359157,0.005017182829268228,0.5382513661202186,,,,0.015905380249023438,
ObenNull,1,13,ICP to_plane,src=pcl,0,559,549.0,0.9821109123434705,0.00408140288682642,0.004342168105161525,0.011051952808251156,0.06581353890580657,0.03351338486337871,0.0018829315215773163,0.07997985264470414,0.005467812399581714,0.5455373406193078,,,,0.11934757232666016,
ObenNull,1,13,ICP to_point,src=tem,0.03,559,537.0,0.960644007155635,0.0047147452173895,0.005203670142848197,0.007652160671126323,0.01862611134239958,0.033324925505167954,0.010046014169238443,0.033324925505167954,0.011855284067473663,0.5182742511679033,,,,0.14806675910949707,0.0021822424140640327
ObenNull,1,13,ICP to_plane,src=tem,0.03,554,542.0,0.9783393501805054,0.00427089512027547,0.004594192014063443,0.008866726300787272,0.21942786862994682,0.1976453621847817,0.01903635466780667,0.2882044645496848,0.011822330984241926,0.5065608683704315,,,,0.1571798324584961,0.008688965278473881
ObenNull,1,13,ICP to_point,src=pcl,0.03,563,355.0,0.6305506216696269,0.004880382710404511,0.013145167751584853,0.011406247494281312,0.0053262221923782525,0.05917602684595347,0.029064225492340095,0.061505213666163176,0.008463046917800612,0.42714025500910746,,,,0.020973920822143555,
ObenNull,1,13,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.01694358971410034,0.03235353161490971,0.10800209684000113,0.10800209684000113,0.0,0.0,,,,0.11262845993041992,
ObenNull,2,13,ICP to_point,src=tem,0,563,511.0,0.9076376554174067,0.005502220511578588,0.006373787172689487,0.005599920765682522,0.022032117416652647,0.05311259857051215,0.04465035295468933,0.05311259857051215,0.011610225633500395,0.7646469049694856,,,,0.22957825660705566,0.003340121289185246
ObenNull,2,13,ICP to_plane,src=tem,0,558,532.0,0.953405017921147,0.004890172107709236,0.005449603744607595,0.007231723954725818,0.26684849073381367,0.30836480132914934,0.042247154697943,0.3362086454255604,0.011538944792149373,0.7462946817785527,,,,0.14995288848876953,0.031539417623111736
ObenNull,2,13,ICP to_point,src=pcl,0,563,550.0,0.9769094138543517,0.004227199959967132,0.004578953979891504,0.009160253091125885,0.0010381757999683501,0.025292274208860533,0.047142354157109406,0.047142354157109406,0.004716832353196448,0.5418943533697632,,,,0.01497507095336914,
ObenNull,2,13,ICP to_plane,src=pcl,0,556,541.0,0.9730215827338129,0.004256154732527302,0.0046262677908267685,0.008928805758876515,0.010278478424238806,0.01238039656779461,0.04280869870819199,0.04280869870819199,0.005001884708004541,0.5437158469945356,,,,0.06779909133911133,
ObenNull,2,13,ICP to_point,src=tem,0.03,562,510.0,0.9074733096085409,0.0055139128366996585,0.006390629511773138,0.005604574472837104,0.010981073671999686,0.03920192974370837,0.03943069283105507,0.03943069283105507,0.01162227076966037,0.7653443766346992,,,,0.0859229564666748,0.0034443621168764493
ObenNull,2,13,ICP to_plane,src=tem,0.03,561,536.0,0.9554367201426025,0.004866607856479772,0.005401921599572021,0.006637378248979805,0.2064887487693879,0.19892690270423036,0.006427501913325525,0.2721751082037307,0.011500005026401302,0.7467741935483871,,,,0.11304378509521484,0.0387466293354686
ObenNull,2,13,ICP to_point,src=pcl,0.03,563,551.0,0.9786856127886323,0.004248495085634996,0.0045843557873581214,0.009107910362781343,0.0029166780024991214,0.027665570721682468,0.045973699189103656,0.045973699189103656,0.004715897241343281,0.5418943533697632,,,,0.023603200912475586,
ObenNull,2,13,ICP to_plane,src=pcl,0.03,557,546.0,0.9802513464991023,0.0042363518226837945,0.004537823962814814,0.008187355675440992,0.042749019828791694,0.07447270635514418,0.05443827783248735,0.07602083541850531,0.004908388653989634,0.546448087431694,,,,0.06711745262145996,
ObenNull2,,14,My,None,0,564,546.0,0.9680851063829787,0.0045210956942786686,0.004890126873141022,0.007033337280097814,3.111454187342993e-16,0.02899691266226284,0.0,0.06574480156445839,,,0,0,0,0.0006842613220214844,
ObenNull2,0,14,ICP to_point,src=tem,0,562,546.0,0.9715302491103203,0.004642106074956338,0.004973799271265159,0.006393061466102426,0.01702356815168835,0.018679666856197645,0.07734117735535699,0.14555337266237034,0.0118282851617167,0.3655263157894737,,,,0.04371786117553711,0.0001449390902358139
ObenNull2,0,14,ICP to_plane,src=tem,0,551,541.0,0.9818511796733213,0.0044371567647132956,0.004653417876649059,0.0074370670940549465,0.16440868516928192,0.21483763528992197,0.15469173376151044,0.2237495457101851,0.011795010223617505,0.35796052631578945,,,,0.20647168159484863,0.02735393390768998
ObenNull2,0,14,ICP to_point,src=pcl,0,412,152.0,0.36893203883495146,0.0047942367992175345,0.05109753765900772,0.010432683551419561,0.9859775364456639,0.9913677886726674,0.14224971094046412,0.992240646718591,0.008694012338081867,0.19489981785063754,,,,0.014525890350341797,
ObenNull2,0,14,ICP to_plane,src=pcl,0,370,130.0,0.35135135135135137,0.0050910535014355865,0.053322371119940495,0.009797421878791445,0.9872761398178577,0.992128279648513,0.23086928899996254,0.9928505837222763,0.008481755273252817,0.1657559198542805,,,,0.03892683982849121,
ObenNull2,0,14,ICP to_point,src=tem,0.03,561,543.0,0.9679144385026738,0.004661992383589499,0.005026970178262297,0.006280241663149496,0.027046761838143862,0.030482213003693436,0.07125946416778901,0.13929369631252256,0.011842707292081646,0.36598684210526317,,,,0.03992867469787598,0.00029967729041474546
ObenNull2,0,14,ICP to_plane,src=tem,0.03,564,555.0,0.9840425531914894,0.004474698359196748,0.00466676681964616,0.007055720754111171,0.08051068159971547,0.10557508033346331,0.13607520942127385,0.20509409899361106,0.011759037879626679,0.3605921052631579,,,,0.09770369529724121,0.006441113576235409
ObenNull2,0,14,ICP to_point,src=pcl,0.03,415,142.0,0.3421686746987952,0.006070782906015252,0.051322244513983394,0.009322258635075069,0.9861118232455038,0.9897151163060752,0.4128103151770674,0.990339621468728,0.008834939676026292,0.1848816029143898,,,,0.011573076248168945,
ObenNull2,0,14,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.9859023963289687,0.9580804001577641,0.944839981641589,0.9873449516158028,0.0,0.0,,,,0.029940128326416016,
ObenNull2,1,14,ICP to_point,src=tem,0,563,540.0,0.9591474245115453,0.004745640470412239,0.00518876089334082,0.005619704186308722,0.00895115748042456,0.010398686754728477,0.10776765046364149,0.1766219933294984,0.011732508839462405,0.5205757076119814,,,,0.0697019100189209,0.0007240122763505433
ObenNull2,1,14,ICP to_plane,src=tem,0,559,547.0,0.9785330948121646,0.004434158570209322,0.004674673372002055,0.0067872144743059,0.1156185253799467,0.17575292185236274,0.18897214327295433,0.25815877861717434,0.011630467850512874,0.5090684253915911,,,,0.1654970645904541,0.0015213129777641092
